equipment_id,equipment_type,agency,manufacturer,equipment_age_years,days_since_last_maintenance,unplanned_outages_12mo,total_usage_load_millions,days_since_parts_replacement,inspection_score,avg_monthly_temp_f,avg_daily_ridership,floors_served,is_transfer_hub,outage_within_30_days
EQ-0496,escalator,MTA_NYC,Otis,18.47111961159929,14.526018743114978,2,1.935482647471454,349.6716378942792,58.94081827870167,35.07719770777618,25055.43442690173,2,0,1
EQ-0497,elevator,CTA,Mitsubishi,20.599982850345025,13.734127076566782,2,0.4664610196437582,241.71739995324907,55.57306312235215,51.9684106139798,24953.26992153156,3,0,0
EQ-0498,platform_lift,MBTA,ThyssenKrupp,6.823147124690356,12.017496558372972,0,4.806943796106603,30.228232806988665,91.54763041682503,58.42702527938456,14829.280583904138,2,1,0
EQ-0499,platform_lift,MTA_NYC,Otis,7.687799830643135,1.0,4,3.084750378822348,168.43486413389428,76.82746932161649,56.94499441117222,30647.576688807996,2,1,1
EQ-0500,escalator,CTA,Schindler,11.99427057540084,88.65340832245856,1,5.985835764158489,178.3053164318271,74.81464346129397,74.00730613784279,21607.3671377349,5,0,0
EQ-0501,escalator,WMATA,KONE,22.97011757993293,124.78306978835722,6,2.222145205297563,17.088402749593648,75.739130206191,66.58980242179715,16004.14200528039,5,0,1
EQ-0502,elevator,MTA_NYC,Otis,8.117739046932277,57.140370464744514,0,0.9838345998841476,112.85920134757252,64.34601419048437,70.53942713027907,24263.82747283303,6,0,0
EQ-0503,escalator,MBTA,Otis,35.75615369832684,12.510075120602133,3,0.5129616347188986,54.36157290070848,82.93171398017002,32.982236809521424,52546.98121588945,3,0,0
EQ-0504,escalator,SEPTA,Schindler,4.709092270416951,20.151697128207317,9,4.447847816007662,113.3060498853608,76.43159607920951,60.606829386388846,75490.36327881152,2,0,1
EQ-0505,elevator,SEPTA,ThyssenKrupp,11.915608201526055,38.767422835198964,3,0.8970401549593485,270.1623428900007,68.91109612824705,52.47143483371702,19476.577465595576,4,0,0
EQ-0506,platform_lift,CTA,Otis,27.95882323280499,185.19977957535394,0,10.278200118128641,31.011044052863163,70.70845578570001,84.31729387003782,18200.204628252464,2,1,0
EQ-0507,escalator,MTA_NYC,Otis,6.802346503942696,17.04940735965467,6,7.55124585905575,23.687139143776374,63.270495441452454,61.139121472802195,21489.53605368664,2,1,0
EQ-0508,platform_lift,CTA,ThyssenKrupp,9.97771180286454,78.92687499174217,0,2.394200352277422,56.47947746911229,73.12508552517798,45.95702917511148,7308.929042787367,2,0,0
EQ-0509,escalator,CTA,Schindler,14.815384166583822,34.730019888559355,4,1.823217516036514,547.615682225526,75.12446543060983,73.34502296719072,20098.10783093897,6,0,0
EQ-0510,escalator,SEPTA,Otis,6.902821185881557,21.21626676702527,4,1.2201711848499956,247.97319479999948,72.81260005044044,68.13936032556366,5626.817573809799,4,0,1
EQ-0511,elevator,CTA,ThyssenKrupp,4.036408481607957,36.51909099188788,2,1.3554124491945334,3.5365714886456683,78.66185468809904,43.21116989247137,5587.064181655124,2,1,0
EQ-0512,platform_lift,MTA_NYC,Otis,8.411777901750984,4.43214486716862,2,9.069923278406586,92.25031773218264,77.05785954285894,51.72718535015485,12994.725957667843,2,0,0
EQ-0513,platform_lift,MTA_NYC,KONE,26.05092573687542,96.17377264501339,2,1.5994720338642212,53.56710284978184,80.76922246397528,52.033963727049496,29178.745066179785,4,0,0
EQ-0514,elevator,MTA_NYC,Mitsubishi,11.891162764336654,16.72745719006657,3,3.2472031174414813,182.9718912718787,89.31716444305913,80.09429966103167,11738.182771376261,4,0,0
EQ-0515,elevator,MBTA,KONE,6.693123658239919,77.54903611061974,7,3.426384272044678,110.67781065247803,85.11628172655696,61.65835372981196,26107.392134626734,4,0,0
EQ-0516,elevator,SEPTA,Otis,6.845231375388858,4.247779396836759,5,4.62461042526494,600.8725854424165,89.45507808612403,71.08208461408309,18312.81081050677,2,1,0
EQ-0517,escalator,MTA_NYC,Schindler,22.250111067275835,186.1971196850825,2,3.052281374929769,44.48745683165053,67.82718924208525,49.121109019658505,14965.331432066836,3,1,0
EQ-0518,platform_lift,WMATA,Mitsubishi,8.583706110021403,12.867010809633483,8,2.2414206078129193,159.54902738808886,71.89662127093611,64.02640524050994,37495.432026917806,3,0,1
EQ-0519,elevator,WMATA,KONE,17.210561203139587,128.60275761694726,1,1.1173775639437906,216.8411578996934,85.84316020735162,81.46049625273383,23464.497211155365,5,1,0
EQ-0520,escalator,WMATA,ThyssenKrupp,10.99146846739594,99.47774774178895,9,3.362455555065849,314.31603097716186,86.05773205718504,51.500618225488346,28345.28688987052,2,0,0
EQ-0521,elevator,SEPTA,Schindler,16.274243592834633,206.25909339324545,2,2.8656234237301095,94.05216514999096,69.85655258955742,60.07278646907997,18204.4021473804,3,0,0
EQ-0522,platform_lift,SEPTA,KONE,22.285759122248457,38.99269507462827,0,1.5738274168425441,209.03447218662615,85.3390071093809,33.46048738772307,34555.123823005444,2,1,1
EQ-0523,escalator,MTA_NYC,ThyssenKrupp,23.274991972146786,77.98438995428654,1,3.156932700920247,65.02661371382207,66.6776146002487,44.2199543816195,10125.020106530972,3,0,1
EQ-0524,escalator,CTA,Otis,7.262157918158852,27.789847400521342,2,2.095770571734725,102.91905799305034,83.77266868970153,51.980027944039186,42461.06495356115,2,0,0
EQ-0525,elevator,SEPTA,ThyssenKrupp,12.080069254623535,12.227537877292697,2,2.8662092024534838,406.76139265226124,77.68444558961231,38.90489243886903,3578.473896071437,4,1,0
EQ-0526,elevator,SEPTA,KONE,9.739335485691589,35.1195823910138,1,3.8426607448729335,538.8995097504119,61.386772753123964,81.79552619539324,4077.7034447849446,2,0,0
EQ-0527,elevator,MBTA,KONE,24.931639694879657,10.87325886694531,4,2.5648642710542027,228.37514577821938,72.79111413888711,42.91587363565277,15827.276772701505,3,0,0
EQ-0528,elevator,SEPTA,Otis,7.184357479420394,241.1919385614411,4,4.102263921176953,84.4140945194195,100.0,72.16237465811042,18086.706026916385,3,0,0
EQ-0529,platform_lift,MBTA,ThyssenKrupp,16.94936849301129,6.071917377688546,0,2.529849851466804,308.7215163100891,80.43336435365994,61.36305227556658,17693.668950025476,5,0,0
EQ-0530,escalator,WMATA,ThyssenKrupp,16.447251937398164,53.38064036626376,6,4.622012657250058,4.71735328487188,100.0,58.55533507318833,11783.783361742724,4,0,0
EQ-0531,platform_lift,CTA,Otis,7.6447552037810045,59.08443036059804,1,1.7522168696744345,19.514914414775088,60.672881641499565,84.75094560937283,54323.55374007163,2,0,0
EQ-0532,platform_lift,SEPTA,ThyssenKrupp,4.053978597845008,46.34175440679238,5,0.9252108565643944,194.91448445093107,87.0089015119661,17.30919465530357,20901.33151201704,2,0,0
EQ-0533,escalator,SEPTA,Otis,8.831940910262302,65.11556955051935,5,2.7640504642867727,61.96507447341933,47.58796569831461,54.46831185718411,42938.54482991017,3,1,1
EQ-0534,escalator,WMATA,Schindler,11.083893737541132,7.4101640325938725,0,6.867418149796203,544.2926789282402,77.9971741810226,38.553153941822046,6052.5343791787645,3,1,0
EQ-0535,platform_lift,CTA,KONE,11.496968102779944,48.58335750659776,0,4.305684494218697,103.10553027143486,85.57460853181585,22.694432635605324,12182.801270551374,2,0,0
EQ-0536,escalator,WMATA,Schindler,10.832757815059837,20.314322354567324,3,6.812523532488601,100.98093390955562,88.05468113995532,36.49482879236155,10160.3502337015,4,1,0
EQ-0537,elevator,SEPTA,Mitsubishi,19.299049185514026,168.98096513216234,2,1.5626658313622515,204.02112419780045,68.40876330503505,58.31027563005527,5200.6182344625395,2,0,0
EQ-0538,elevator,WMATA,Mitsubishi,21.03709887176521,86.1471429307552,3,2.2328816091316597,262.64879803500133,90.46908506372083,44.94375167428398,24672.555265360148,6,1,1
EQ-0539,elevator,WMATA,Mitsubishi,24.140766444737103,215.64576222092225,5,0.9738529573097164,116.17593231890073,71.59542287946367,74.13904461685267,15488.508606466463,2,1,0
EQ-0540,platform_lift,WMATA,Otis,8.287888291968738,2.2967681275539347,1,0.7272860803356049,43.34393407851407,76.03083298665123,54.150774737056054,8350.694099346296,2,0,0
EQ-0541,escalator,WMATA,ThyssenKrupp,12.443574702255482,20.13954075782929,1,6.187404622704019,267.14985232693937,72.80013336772039,52.15470961502302,12943.990430875112,3,0,0
EQ-0542,elevator,CTA,Schindler,28.910188193924206,13.046285504704304,0,5.772570790770465,69.51225509680904,64.36332779121201,52.23494289089033,31465.068733692195,3,1,1
EQ-0543,escalator,MTA_NYC,Schindler,12.091795831634315,1.0,5,3.5981131685149745,34.65111014507762,96.8366350490503,56.2271006896683,47412.37637320834,2,0,0
EQ-0544,escalator,SEPTA,Schindler,9.493858104546186,16.650102538642876,2,1.5812966561054338,179.76511327055323,78.57621380589693,50.46738637103044,15832.233391551748,4,0,0
EQ-0545,elevator,MTA_NYC,Schindler,18.23436760420123,68.13699171586453,2,3.9164405662961848,17.065681008379112,91.04782054390354,42.67743344384506,13959.054856993645,3,0,0
EQ-0546,elevator,SEPTA,Mitsubishi,19.762103035597075,15.766796977652172,4,5.4478181315633165,639.4851380559176,90.5365349011752,75.80532791156864,16498.137173892166,2,0,1
EQ-0547,escalator,MTA_NYC,Schindler,12.136866816251345,42.67909010930675,5,7.386016565749763,180.13544041981734,66.3847174287242,46.766289092998974,13451.876378552302,5,0,0
EQ-0548,escalator,MTA_NYC,ThyssenKrupp,10.32687968694621,131.25802508276155,0,0.568616885024916,730.0,92.59352697205921,51.09652090576866,14061.021746795555,5,0,0
EQ-0549,escalator,SEPTA,Mitsubishi,6.566942990939455,71.00276278931786,0,1.7803396414147898,74.49123903219349,84.04097092259187,65.72929144162559,50106.8487509842,3,0,0
EQ-0550,escalator,MTA_NYC,Schindler,10.638919852479681,30.114834073897995,0,1.6401383228972986,638.5606408619706,65.50917762632533,63.73734243083055,32372.062200359636,4,0,0
EQ-0551,platform_lift,SEPTA,Otis,5.2879963867191435,27.95772656757659,1,2.005646890835677,28.316092687467442,83.38620997609806,41.9181148777711,35315.079807523754,2,0,0
EQ-0552,escalator,CTA,KONE,24.385842394469208,36.499230839723076,5,3.4124169952135865,7.478275990983125,65.72438538158319,71.58967499399344,11640.941120911542,2,1,0
EQ-0553,escalator,MBTA,KONE,4.546301941925819,11.690965993805555,3,0.29770987117783987,6.037254029477892,97.27750041574369,67.67806611709128,31274.69538483635,3,1,0
EQ-0554,platform_lift,SEPTA,KONE,8.828398520027019,60.30744254087784,2,1.549997759921904,112.54432742823006,87.76544093906516,61.203547015370575,18772.89378812324,6,0,0
EQ-0555,elevator,MBTA,Mitsubishi,15.005103855282954,27.167821567516874,5,1.6819163240305475,15.59742914505533,77.14621725370758,50.23629668953315,10573.722266772009,3,1,0
EQ-0556,elevator,MTA_NYC,Schindler,13.848170782601931,114.78087799623445,2,2.5114112049999413,129.20111230549557,93.17764341860621,50.67884757061464,68347.5757506308,2,1,0
EQ-0557,elevator,SEPTA,Mitsubishi,7.738930449175285,84.77127737513021,3,2.7582260072000464,71.41570491933771,59.01614826355755,54.367652145971036,27541.790844276802,3,1,0
EQ-0558,escalator,SEPTA,ThyssenKrupp,15.987107488034269,56.575512699297434,7,1.9794197283732071,73.60461706902448,69.0079043985595,35.82702505970022,49340.64862816627,2,1,0
EQ-0559,escalator,MTA_NYC,Otis,5.4925864493859695,27.1724835805684,10,8.422135296680755,181.71500445974686,74.97096333911554,57.293167925254785,39787.93442797712,2,1,1
EQ-0560,escalator,WMATA,Otis,15.105261689293336,14.138162893370847,5,2.1272949727319954,32.048695354473715,100.0,74.05783672804598,5718.5881427258955,3,0,0
EQ-0561,elevator,WMATA,KONE,8.257640632458287,89.8072453083824,4,3.3886217157624223,261.8643230575187,65.15420518951913,73.77468141701243,11858.284502486955,3,0,0
EQ-0562,elevator,SEPTA,KONE,5.137291696855514,39.979694572047485,0,3.8288138984288618,157.0226075920146,57.51232869911192,51.14466811702385,31215.640573228615,2,0,0
EQ-0563,elevator,SEPTA,KONE,11.148286630700003,15.27418621480805,1,1.0767579878942688,443.6015056656832,60.66737382602075,77.15349890905966,17624.73513966438,2,0,0
EQ-0564,elevator,MTA_NYC,Schindler,21.865805944241714,13.027796291147801,0,1.1315016961735993,81.69828707170352,88.87459043046721,92.30628198153,27823.419615801162,3,1,0
EQ-0565,escalator,SEPTA,ThyssenKrupp,7.98081340183431,10.84822767477578,0,3.8777113962147274,730.0,70.86969275353371,52.30826436526911,39102.95812033961,4,0,0
EQ-0566,elevator,SEPTA,ThyssenKrupp,19.731140265989996,90.07839731076369,5,5.821322687312147,154.37077429451725,76.09096002757664,70.44726471577903,5527.7715546032305,3,1,0
EQ-0567,elevator,SEPTA,ThyssenKrupp,12.903317071872596,15.603017080521944,1,7.355167233582888,652.8451692210256,87.15399170009381,17.26942067156574,26564.890877727456,4,1,0
EQ-0568,platform_lift,CTA,ThyssenKrupp,6.826844073284732,44.874231747073225,5,1.1060271511206248,4.938036460081705,76.10298446450506,35.35335889272416,15408.519223408934,2,0,0
EQ-0569,elevator,MBTA,KONE,10.352873748147498,36.039151562113844,2,4.7930356065638815,234.335909973656,80.44975925409666,59.64017852800336,33230.492333301925,2,0,1
EQ-0570,escalator,MTA_NYC,Otis,11.987219032533453,51.994473970060014,3,2.3644210097836176,305.3165559485598,84.42258177131635,39.878804874669015,42910.37641122939,4,0,1
EQ-0571,escalator,MBTA,KONE,1.7565217009654748,125.80986419231694,2,5.762060374702518,9.83505373464393,72.83188329647741,94.70563680500408,20868.259776205483,3,0,0
EQ-0572,elevator,MTA_NYC,ThyssenKrupp,4.62559158622767,121.3824884224044,0,3.1235764723652513,155.70907036689542,76.00419528084379,68.76183437133795,19254.4452864132,3,1,0
EQ-0573,escalator,MTA_NYC,KONE,10.178770372760976,35.98772468505232,5,3.619324852436332,291.45543196175106,80.90346482785213,75.38496964344634,27515.806864832855,5,1,1
EQ-0574,platform_lift,SEPTA,ThyssenKrupp,5.224200523410493,1.0,3,6.4632442168774125,148.2019347872061,88.41815127663864,57.47752468910943,32897.07992880497,3,0,0
EQ-0575,platform_lift,MTA_NYC,Mitsubishi,20.916634601189767,33.353961744471476,2,6.9121167447854415,11.86932002105947,68.4915688298322,39.942255642454256,60951.49694718071,2,0,0
EQ-0576,elevator,MBTA,Otis,17.051288466775002,55.91374212627646,0,2.661481879774561,212.8257727774415,41.753088938042644,48.66141492085215,4198.233446371238,5,0,0
EQ-0577,platform_lift,MTA_NYC,Mitsubishi,16.48964597407754,48.95479915486261,6,0.4975869372221572,11.251911786443808,86.15499779262777,62.578848633274475,58974.647897642244,2,0,0
EQ-0578,elevator,MTA_NYC,Schindler,8.409932386038257,63.218812480969284,7,1.3110088540032039,306.15024279896124,89.13259102500102,46.5175239086378,40380.83069542929,4,1,0
EQ-0579,elevator,MTA_NYC,KONE,6.96206601811321,10.039526500356708,2,9.23731030402628,7.9177693321575475,80.40040994556206,70.0814558510896,48993.71038334517,3,0,0
EQ-0580,elevator,SEPTA,Schindler,15.168933708576608,62.39826527473882,3,3.7509324506565562,26.604208550755203,81.21951862747842,70.80546944568349,20640.789005591643,3,0,1
EQ-0581,platform_lift,CTA,KONE,20.622613279958667,12.101391585898662,2,1.1112658336239694,57.911766455103944,71.22828127031795,58.08966347091259,16996.242012909723,3,0,1
EQ-0582,elevator,MTA_NYC,Mitsubishi,37.224840211723084,83.30354900561628,0,1.4888052996133299,180.60982373150523,84.00220105841909,25.13856843369401,6405.232589135939,3,0,1
EQ-0583,elevator,MTA_NYC,ThyssenKrupp,24.975096101790662,24.848039667307578,2,5.169290625979325,674.05986009132,88.23800183621026,88.86612880598726,14086.202362313732,4,0,1
EQ-0584,escalator,MTA_NYC,ThyssenKrupp,27.513794866673006,74.2508307867771,6,8.285457552080402,22.56523123910212,78.67795609702182,54.17188857958868,31380.877263636223,5,0,0
EQ-0585,elevator,MTA_NYC,KONE,23.36822744885033,2.9429445921455177,1,2.4771474525131807,27.71573564045154,100.0,100.0,13874.659505154565,2,0,0
EQ-0586,elevator,SEPTA,ThyssenKrupp,12.112180151221514,31.440733727270462,6,5.771767805796262,82.84392792548236,59.23510694794345,69.74564253433951,23225.313950787426,4,0,0
EQ-0587,elevator,WMATA,Mitsubishi,7.466941412090327,73.25381724670197,1,4.740519948305938,325.66067109037874,79.95554005027617,54.22080861882297,28810.594547630877,2,0,0
EQ-0588,elevator,SEPTA,ThyssenKrupp,2.8227305145604795,15.438524186559263,0,3.15332519894564,113.34010607024173,63.907764452192225,66.06079377696408,33712.48736494089,2,0,0
EQ-0589,elevator,WMATA,Mitsubishi,11.255963005281275,95.16878997532675,2,4.100202673533212,69.84608760065102,88.55815108748268,21.652860692584987,66447.56606672486,6,1,0
EQ-0590,elevator,CTA,Schindler,22.77574188223003,59.78171302668493,1,3.0543727878511646,148.2696511205601,59.022294863493826,76.4705632582474,22987.68914978767,3,1,0
EQ-0591,escalator,CTA,Mitsubishi,9.117886562820146,53.14013010523978,4,5.911393676337912,54.32622595529392,61.99294148738762,100.0,32461.682450453154,2,0,0
EQ-0592,elevator,MTA_NYC,Otis,14.047558944855867,26.17545905041936,2,4.2641069847115824,92.296921232448,70.40175671340954,20.39379747081918,17992.03469573891,3,1,0
EQ-0593,elevator,MTA_NYC,Otis,9.090867991249752,39.51911887188517,1,0.5700952132151103,72.78721705004266,81.18998603826479,52.82663782313726,10611.966646562902,2,1,0
EQ-0594,platform_lift,SEPTA,Otis,16.99754794042643,54.58115068128484,0,2.1087060831211883,293.46486854994583,70.8543433360606,56.103913789752525,15069.316005181225,3,0,0
EQ-0595,elevator,WMATA,KONE,11.08155508811799,38.37207565492177,1,1.0982596669991702,464.47063811846743,70.97470484881089,73.75411532493516,19959.741456456886,3,1,1
EQ-0596,escalator,SEPTA,KONE,1.3437785749295774,71.90197780027302,1,2.7018642029300564,256.56037376158,75.82931454088698,95.90756213497966,28749.865376100166,5,0,0
EQ-0597,elevator,MTA_NYC,KONE,5.3282720395565875,34.11755341251584,4,2.0158907738478242,104.07300505886509,75.09311809126193,64.89187820672016,59605.941048234214,2,1,0
EQ-0598,elevator,SEPTA,Mitsubishi,19.060082406311135,13.559344389102757,0,1.4540299846151445,126.33388888864216,95.84939265982229,96.5522528358795,21827.792942868342,2,0,0
EQ-0599,elevator,SEPTA,KONE,2.4053967922223816,14.442854658072857,2,0.804710221260471,24.05081120490078,86.23093343602761,61.067784583923924,16142.084379273889,2,1,0
EQ-0600,elevator,MTA_NYC,Schindler,13.67170661209907,1.0,2,0.260646469296873,247.28961502398388,74.10507912258427,66.12562873833214,16069.397344852014,2,0,1
EQ-0601,elevator,SEPTA,Otis,18.835531361618024,21.482642748897224,1,5.844325845031515,163.3533334154373,100.0,63.90824019088459,26383.176745199067,5,0,0
EQ-0602,elevator,WMATA,Mitsubishi,4.96744009829314,82.91845608529152,4,5.837563659187268,418.9117798876942,83.89993409827211,79.96539609409155,25987.849840899573,5,0,0
EQ-0603,elevator,MTA_NYC,Otis,22.89307453269169,94.84015626082022,1,0.7717396699827673,40.30339909067279,66.37245533623742,50.39822095401634,24817.973169631205,4,0,0
EQ-0604,elevator,SEPTA,KONE,28.43983397444225,13.57396473509308,10,3.112007082144574,256.67565257746605,81.07816487990213,72.72916165770717,20563.202353435594,3,0,1
EQ-0605,elevator,MTA_NYC,Mitsubishi,5.6995202585646965,191.71541297282775,0,0.42273164173075095,207.74535106877,84.42615053838378,35.845661087384315,34669.40617650623,4,0,0
EQ-0606,elevator,SEPTA,ThyssenKrupp,8.845977159233051,41.87786108879595,3,1.2401524435372633,55.626449059270016,69.74850337126382,52.878926116274634,5155.034382399908,2,0,0
EQ-0607,elevator,SEPTA,Schindler,14.552201418897429,149.31952008212923,2,1.9083183328866917,198.1350884912587,65.36989307032752,46.53861478710145,31115.69038398629,2,0,0
EQ-0608,escalator,WMATA,KONE,30.860108254832774,73.60691429199336,0,1.3691211420926521,464.7504508196255,79.03750908050931,59.58330805512296,17020.985406378084,3,0,0
EQ-0609,escalator,SEPTA,KONE,10.280904629369907,76.90166745208731,4,3.741446423919717,451.1460851324441,73.67733874432757,52.31056451073193,27999.6369731816,4,0,1
EQ-0610,elevator,CTA,Schindler,20.283670594453284,5.332733304095018,4,0.1,228.89392234350686,95.7495346614653,78.37840646422555,30638.212158272494,3,0,0
EQ-0611,escalator,SEPTA,Schindler,13.845225481907718,14.906999015402247,4,1.2017123305782478,8.868068283648956,86.89386988901897,42.183974286910434,15895.730390774066,3,0,0
EQ-0612,escalator,SEPTA,ThyssenKrupp,8.820795720887302,1.0,4,4.520635612062102,370.4026114275397,70.31069671096104,26.836313155401772,71876.88703434782,2,0,0
EQ-0613,elevator,WMATA,KONE,3.51393950186318,75.55383480881797,1,0.38079775953250683,193.01353261539947,83.11125733138306,33.56889124519196,11724.578617305959,3,0,0
EQ-0614,platform_lift,MTA_NYC,KONE,7.885621932402596,25.335770156151302,10,1.3281829526893583,66.90478175189192,93.20553771269688,75.89502483342375,45997.57439741931,5,0,0
EQ-0615,platform_lift,SEPTA,Otis,7.8989219344065535,92.68998375625206,0,4.952129122792235,37.31978967075567,61.274346649204205,40.547967820308,20442.21319123472,3,0,0
EQ-0616,elevator,MTA_NYC,Mitsubishi,34.080200836516454,24.834297211419102,1,8.89045137737509,22.235194294273356,65.72666110814697,65.16119947937275,37799.80013479528,3,0,0
EQ-0617,elevator,SEPTA,Mitsubishi,21.64753291912899,102.66623311264053,4,5.843034806493225,9.277684762424164,77.86597659264562,52.693824941534565,6798.711624385005,3,0,0
EQ-0618,escalator,CTA,Otis,10.187812826224771,8.403898805820681,1,1.8653399485367812,252.5118368883038,78.42722361486041,72.83639298555859,29794.61531651313,4,0,0
EQ-0619,escalator,MTA_NYC,Mitsubishi,14.257973121994919,11.424114188915086,3,8.84742512543174,48.41676218920484,77.37362993444567,53.846217307901014,21477.03626366649,3,0,0
EQ-0620,elevator,WMATA,Schindler,8.484410217331583,25.01066501603216,5,4.6145452340098485,4.419338748791542,74.27067385454787,100.0,31382.48990696977,3,0,0
EQ-0621,elevator,CTA,Mitsubishi,26.031295310494187,31.504336513200553,0,0.7925053346046637,91.13166453728041,74.08727613057576,92.16610628473309,31291.784235145602,3,1,0
EQ-0622,elevator,MTA_NYC,Mitsubishi,8.588212347561972,25.727353750885335,0,0.44853293955609347,118.61148496901743,82.61109764185954,52.32621675269753,36207.68582931963,2,1,0
EQ-0623,elevator,MBTA,Otis,7.917502179610879,86.54573798327425,2,4.347776282631816,33.37246356137724,91.60731064367008,49.86157739629025,45478.61250011475,5,1,0
EQ-0624,escalator,MTA_NYC,ThyssenKrupp,13.490764990826644,6.118733895032364,1,2.1621607328390264,8.108627048723756,72.22856724373888,100.0,52566.71724289011,6,0,0
EQ-0625,elevator,MBTA,Mitsubishi,4.901193598378629,25.959420540806004,3,0.7621468070540902,37.735553380118624,100.0,38.58068269608539,8172.127668341389,3,0,0
EQ-0626,elevator,SEPTA,Mitsubishi,11.61914417410156,108.92871317229735,0,2.0742461466506086,204.59418073862076,100.0,57.009576137469715,6199.963528344353,2,1,1
EQ-0627,escalator,WMATA,ThyssenKrupp,8.731870610583723,4.1479564132517535,6,5.216727484178444,15.448206100825335,93.95106755496099,58.40408055469769,16726.513265316633,4,0,0
EQ-0628,elevator,MTA_NYC,Otis,17.466847127265616,171.1951453395637,4,1.3835092016591393,145.75755870238547,85.46980001473874,57.95791783933767,25201.970864231655,3,0,0
EQ-0629,elevator,MTA_NYC,ThyssenKrupp,27.0259109152293,257.49537392131197,9,1.3486573141577214,28.495192146185108,100.0,26.703189030450524,17152.728353301136,2,0,1
EQ-0630,escalator,MTA_NYC,Otis,13.101563409292002,5.564308840000653,2,2.0529689983322816,39.198507208083235,74.5186156200071,66.93884337416692,38090.6619117239,2,0,0
EQ-0631,platform_lift,WMATA,Schindler,14.326008097690885,20.657052112693627,2,2.2872387090733746,89.88386484001312,68.00874705611719,40.533698354938295,49873.689501705034,5,0,0
EQ-0632,escalator,SEPTA,Otis,19.347943206328665,27.951199161937595,0,1.7552195052529953,19.130035762081025,71.68833528715219,83.84780423504327,34958.48893777758,4,1,1
EQ-0633,escalator,SEPTA,Schindler,3.9691797478020656,89.87147620285359,11,3.779516852113897,34.23540379261155,65.96468636291902,31.792629236176808,8946.7292366419,4,1,1
EQ-0634,elevator,WMATA,Schindler,9.58686660291053,54.369555558074545,7,4.086188094832267,77.25105697610319,79.46161586776044,59.070386692758575,46317.57706352719,3,0,1
EQ-0635,elevator,WMATA,Otis,20.22085970494348,62.03113948116965,2,2.2285716899733097,71.99706004945456,81.59796556953292,18.10982835486601,15430.948939188847,4,1,0
EQ-0636,escalator,MBTA,KONE,24.805148207134998,85.00764455358446,9,1.3068009412457413,249.00921746231512,80.41007806417328,19.22109328586697,4510.032411466346,3,0,1
EQ-0637,elevator,WMATA,Otis,19.36480687486868,7.532364785802049,2,1.5534120032562586,13.99072020298588,77.8508237738184,42.891664750732616,10305.994476213229,3,0,0
EQ-0638,elevator,MBTA,Mitsubishi,29.03963076326598,107.46098920616797,3,6.230102314390656,354.4807663292511,79.59785433805939,45.43221851793349,37704.93953696548,4,0,0
EQ-0639,elevator,WMATA,Mitsubishi,8.161418285234358,73.37298984142564,2,8.752724163139693,304.9347808092482,98.83588570619867,84.38307543380984,31747.03738807391,6,0,0
EQ-0640,elevator,SEPTA,KONE,23.932896080335876,51.67147724494349,2,0.6352762017606338,261.43171856107733,85.44062241166901,57.26934694728583,22346.735963611223,5,0,0
EQ-0641,elevator,SEPTA,Schindler,13.041380032833514,132.29230533963087,2,0.8304481044034895,66.62780554057277,89.07010555925785,81.26332421640797,18087.943045954176,4,0,0
EQ-0642,elevator,WMATA,KONE,3.24792820309231,72.29967034186583,3,1.524349954289181,311.5688203870433,80.28947924024146,51.163841295819815,9539.607403292584,4,0,0
EQ-0643,elevator,MTA_NYC,Mitsubishi,16.856255001447174,13.51624593118164,8,6.334688713025697,36.33731310104181,58.61293561838307,68.90953329184597,16490.44025671484,4,0,0
EQ-0644,elevator,SEPTA,KONE,11.378659761058396,33.70033908161844,3,1.7512071066946309,23.91415688815805,56.233410354365866,44.94144429545978,7956.091528355372,5,1,0
EQ-0645,platform_lift,MTA_NYC,Otis,37.53063501687875,40.8781998328606,0,3.7671947206489618,8.279678781349869,100.0,43.717484756225176,31622.93033866526,3,1,0
EQ-0646,escalator,MBTA,KONE,15.305629500404827,3.408040252046305,2,2.0730618955067253,504.35681768282745,71.61813269722535,25.224697499477898,37255.77611636336,2,0,0
EQ-0647,escalator,MTA_NYC,Schindler,10.130555236678159,185.584188057637,11,1.5563071430322672,66.27331289114618,70.59898387017681,64.04357188932295,32589.818083641545,4,0,0
EQ-0648,escalator,MTA_NYC,Otis,14.10658990901716,8.257684236970407,1,1.9696101203486507,449.34963445139283,80.94795889652698,62.71750146460269,39117.65870926432,5,1,0
EQ-0649,elevator,MTA_NYC,ThyssenKrupp,9.79988257604077,71.73275804893504,6,0.7671703987797827,57.29353027730197,84.60483573995913,71.99163197114534,24510.163353404478,3,1,0
EQ-0650,elevator,SEPTA,Mitsubishi,6.1066302610269485,42.34125333522995,0,4.103759614440094,428.62679329110506,86.12234564801295,61.868529168545116,38098.45654871876,4,0,0
EQ-0651,escalator,MTA_NYC,Mitsubishi,13.390276851942131,1.5579887847752654,1,1.2881054665333795,421.68029897004504,99.29302239456004,94.47152758949142,2869.2330846765904,2,0,0
EQ-0652,escalator,MTA_NYC,KONE,7.793925550304187,155.2143499550985,1,1.421869523324082,463.098317768337,96.00883659189529,61.16849746019518,20998.20402940989,5,0,0
EQ-0653,escalator,SEPTA,Otis,21.43911707810168,114.56645817402735,11,1.1414680283536995,123.38703005168662,68.26880130433415,75.85288085808617,32083.407520841163,4,0,0
